snr,strategy,annual_return,annual_vol,cagr,sharpe,sortino,max_drawdown,calmar,avg_turnover,crra_ce_annual,accuracy
1.0,RegimeOnly,0.018962083898323302,0.1066683787821272,0.013250932881687216,-0.009730307271254866,-0.012164626131428245,-0.354028015708874,0.03742905163918944,0.7608430834312284,-0.011650691530171065,0.32407407407407407
1.0,NarrativeRegimes,0.04250556129434625,0.09924911646177537,0.038246135019516236,0.22675830371763564,0.3331425150184481,-0.2851886504571224,0.13410819455196543,0.5689440492047113,0.017797961666720985,0.6666666666666666
1.0,RegimeOnly,0.03983789907282198,0.0996055408359599,0.035428567972336955,0.19916461379887448,0.27855789229957095,-0.361506386762914,0.09800260595554014,0.7291330003278105,0.014543350724852688,0.5123456790123457
1.0,NarrativeRegimes,0.02837685035809631,0.08829247290705394,0.024747630047284197,0.09487615514988093,0.13152263954638832,-0.34507102414996904,0.07171749673345158,0.3761717724391929,0.008548806379225393,0.6820987654320988
1.0,RegimeOnly,0.031037050465712347,0.08645799693392417,0.0276387483589704,0.12765794787204532,0.18025474443388517,-0.3077747212557408,0.08980187926481589,0.36349840913923487,0.012097073883976073,0.6018518518518519
1.0,NarrativeRegimes,0.026291091611631488,0.0660702042272151,0.024387657942556595,0.09521828614297079,0.1515706257150359,-0.19859705563947483,0.12279969541355626,0.3414031548889163,0.015526862513954853,0.2962962962962963
1.0,RegimeOnly,0.030882932631562606,0.06909494049501455,0.028879459272908248,0.1575069397787215,0.23941059249799124,-0.17823957619023656,0.1620260768690617,0.22471944230573065,0.019090343663516585,0.30864197530864196
1.0,NarrativeRegimes,0.041334711332669756,0.07958878891000343,0.0388597339716239,0.26806176629719036,0.4121202103572312,-0.18257776914031976,0.2128393514423891,0.4712494377617553,0.025822443889488955,0.4444444444444444
1.0,RegimeOnly,0.031600379358348585,0.06785851053910269,0.02969823667976823,0.17094951342417097,0.250907637213234,-0.17298979096507838,0.1716762388929844,0.27331729338818145,0.020182240172856858,0.27469135802469136
1.0,NarrativeRegimes,0.041017126904813385,0.10638550404595619,0.035915635714852234,0.1975563033073984,0.2726730293310662,-0.339041220009492,0.10593294736801241,0.5433632281422694,0.011900368905846337,0.6635802469135802
1.0,RegimeOnly,0.05284592069278379,0.08858163023009451,0.05005724203606321,0.37079833152161595,0.5970498176150927,-0.26001544204798854,0.1925164199548757,0.5727050330844121,0.03375183417610428,0.24382716049382716
1.0,NarrativeRegimes,0.013227561595861496,0.09208680310262157,0.009035862422738461,-0.07354407120194298,-0.11308184222610877,-0.4259057663982079,0.02121563767298287,0.4671071202309447,-0.00802211143139775,0.5771604938271605
1.0,RegimeOnly,0.018837037863063844,0.08596859496126581,0.015211380525979479,-0.013527755542127274,-0.018322713985838065,-0.3419765547257404,0.04448077014571586,0.4200251968334593,-0.000513637505122011,0.5092592592592593
1.0,NarrativeRegimes,0.0172452107151096,0.08499297114416374,0.013721475689603135,-0.03241196592854451,-0.049405295809365306,-0.4691906547183988,0.02924498932707549,0.12934825823840437,-0.0009703813493607827,0.5987654320987654
1.0,RegimeOnly,0.012944679607907126,0.08405232503007472,0.009452399096965491,-0.08393962201008019,-0.12739283944730395,-0.48111227938879375,0.01964697119968304,0.08210949746433129,-0.00489305713700483,0.5740740740740741
1.0,NarrativeRegimes,0.0560905351055914,0.06343173223082489,0.05545745526658452,0.568966569827539,1.0100175533392406,-0.10073025885217524,0.5505540827406197,0.11272620622534371,0.04711725027085678,0.5432098765432098
1.0,RegimeOnly,0.05532732841770449,0.06419946610751143,0.054606847413127824,0.5502744891763381,0.9778201575389094,-0.10259711517597014,0.5322454468575312,0.15827858131635758,0.046098462903541915,0.4722222222222222
1.0,NarrativeRegimes,0.04162559073132266,0.07897057180386594,0.039209829754547565,0.2738436640047729,0.4415001096381998,-0.3214887531589242,0.12196330157517095,0.30624608252084257,0.02635647618776571,0.8024691358024691
1.0,RegimeOnly,0.03957069563981252,0.07769552871233093,0.03718819014774888,0.2518895998799797,0.4098496905138649,-0.3012906316319598,0.1234296265579739,0.45327527534338063,0.024805672168628723,0.23148148148148148
1.0,NarrativeRegimes,0.04969907218817782,0.08606397026916292,0.04698191638281224,0.3450813632614752,0.5180615640695305,-0.3815208842653789,0.12314376046091485,0.04246422221174796,0.03138046445340614,0.7932098765432098
1.0,RegimeOnly,0.0497178719962206,0.08601683563272416,0.047005760359904114,0.3454890170932393,0.5182030297777056,-0.3815208842923209,0.12320625762622303,0.04444045454277367,0.031420874205650984,0.7932098765432098
2.0,NarrativeRegimes,0.03418763987869933,0.07924891425900348,0.031499057346258574,0.17902629974627657,0.27663380446410196,-0.32455335131501606,0.097053557507977,0.08631364005464265,0.018534493770235194,0.558641975308642
2.0,RegimeOnly,0.03445580158115001,0.07947688163343365,0.03175598963902071,0.18188687432181366,0.2801727740348118,-0.32483380133282636,0.09776073028337147,0.08419908105071074,0.01870734640205507,0.558641975308642
2.0,NarrativeRegimes,0.04368363431482902,0.07294584611152016,0.041812425104072126,0.3246742011686492,0.5234510966297544,-0.21896500824301246,0.19095482625090363,0.24781221399792322,0.030752554256881615,0.7716049382716049
2.0,RegimeOnly,0.04348434709409748,0.08169930549154397,0.040904573927006416,0.2874485523812458,0.46007976542941303,-0.28458594314033137,0.14373364149906756,0.22692438113868832,0.027053841616344165,0.22530864197530864
2.0,NarrativeRegimes,0.03250320191283664,0.06880777680444837,0.030557580419157127,0.1817120461306391,0.2740272210209057,-0.16533986468741968,0.18481677408486583,0.12857142613315875,0.02073689671318313,0.7253086419753086
2.0,RegimeOnly,0.030392331494257734,0.06723081147419413,0.028499729765919746,0.15457691594644407,0.22978222025139677,-0.1573959123345121,0.18107032986567992,0.12514805209986252,0.019142518280074183,0.6975308641975309
2.0,NarrativeRegimes,0.02265290238370926,0.10069608114839453,0.017711473346033957,0.026345636825724238,0.03651202218193304,-0.35150611816748467,0.05038738283808432,0.5588094813421418,-0.0032721397195201174,0.6574074074074074
2.0,RegimeOnly,0.023398778564905603,0.09528067246966028,0.01898307695745638,0.03567122771921931,0.045163284004233445,-0.4054595697965513,0.046818667930273734,0.42859199514204216,-0.00025856016244796276,0.404320987654321
2.0,NarrativeRegimes,0.04555040870312638,0.06264043690863008,0.044483653888487185,0.4078900142474302,0.6760810645306775,-0.17002992116612792,0.26162250492973166,0.05603255086069007,0.03639559271600046,0.7067901234567902
2.0,RegimeOnly,0.04538651999379527,0.06445371578653969,0.044193221686873674,0.3938720938583482,0.6493436500741515,-0.19281184118161088,0.22920387781188065,0.1038703034604392,0.03562301610735741,0.6944444444444444
2.0,NarrativeRegimes,0.035510278088787324,0.08504710417475826,0.03238889692444746,0.18237279492686978,0.28918019245281007,-0.15294183025170405,0.21177265154433833,0.367485773067054,0.0176755396166437,0.5648148148148148
2.0,RegimeOnly,0.035459915325618346,0.08428221683016202,0.0324001046794169,0.18343033568720415,0.2877974050053495,-0.13718599005429277,0.23617648322976872,0.35781334096691925,0.01790390502927064,0.4660493827160494
2.0,NarrativeRegimes,0.027903389049608034,0.07325383701765333,0.02552495681660094,0.1078904446698595,0.17417772781783408,-0.3091061307627888,0.08257667602260872,0.052593415211436095,0.014596860582260396,0.6851851851851852
2.0,RegimeOnly,0.0278137947403726,0.0734202501563056,0.025420998836907405,0.10642560770002389,0.17154857910876195,-0.311224101312115,0.08168068838413525,0.05333559559239244,0.014446809453700027,0.6820987654320988
2.0,NarrativeRegimes,0.02380298863671293,0.08220848135557086,0.020618236192029293,0.04626029545861713,0.06979820058229777,-0.2379966274041626,0.0866324721359,0.05275737851016608,0.006771558897891827,0.691358024691358
2.0,RegimeOnly,0.023780528835253,0.08216508745323979,0.02059900463189912,0.04601137724589535,0.06945836239315116,-0.23801037807425063,0.08654666573183198,0.051464487488243046,0.00676744911365823,0.691358024691358
2.0,NarrativeRegimes,0.039506552405779466,0.06792875738785191,0.03786431895010778,0.2871619201629608,0.4634985104192315,-0.27860569570958305,0.13590647834270167,0.1845704514365298,0.028514025765491002,0.4382716049382716
2.0,RegimeOnly,0.03907157481177842,0.06470089160224833,0.037625190145687215,0.29476525499867595,0.47488051055519276,-0.2776450061730905,0.13551545790177394,0.08481450658429279,0.02904132534477455,0.3148148148148148
2.0,NarrativeRegimes,0.01863224668199664,0.09914396290785772,0.013801183679048812,-0.013795628880343632,-0.019077827481352366,-0.3431666214225091,0.0402171505545602,0.6423502971519081,-0.006361012756195938,0.7654320987654321
2.0,RegimeOnly,0.021476816535526883,0.10728828275355265,0.015796512357830084,0.013764937769758264,0.018547273228248076,-0.38228977870025727,0.041320781349520955,0.726367519925024,-0.008460010756558556,0.5432098765432098
2.0,NarrativeRegimes,0.05407563900451097,0.08771537352803961,0.05144197335432299,0.3884796659233075,0.6320666168657875,-0.21215868162832585,0.24246932984077724,0.3913151631391207,0.03562141245352435,0.6759259259259259
2.0,RegimeOnly,0.047527324506614815,0.08618742920658637,0.04470457192223409,0.31938908910524966,0.4503048440276629,-0.22722310667819345,0.19674307149381293,0.30075502169127566,0.029001774107490164,0.5339506172839507
2.0,NarrativeRegimes,0.031107962401354716,0.083566372687656,0.027960113306993994,0.13292383101122118,0.18127230232614233,-0.2985777379326825,0.0936443336351416,0.14745090949642772,0.013374423873213415,0.6604938271604939
2.0,RegimeOnly,0.03155103063577376,0.0878139241858159,0.02803594024426226,0.1315398525105376,0.17816258099221005,-0.3109884611739341,0.09015106264210207,0.24380610788985874,0.011873330138059357,0.6265432098765432
2.0,NarrativeRegimes,0.030188299694024354,0.06420941692723965,0.02850456594633921,0.15867298258710952,0.25306005368796836,-0.17782795453430844,0.16029294168617236,0.09854013773021295,0.02012270405296568,0.3271604938271605
2.0,RegimeOnly,0.02804845639315551,0.06335259189761529,0.02636477936540138,0.1270422590785661,0.20036176610231493,-0.19236795854685673,0.13705390213921453,0.10304463240172916,0.01819674367589208,0.3148148148148148
2.0,NarrativeRegimes,0.04319443216519832,0.0794151215290184,0.040775656943019545,0.2920656887331342,0.39887638875695597,-0.22811795699724025,0.17874812434653203,0.2614937863168726,0.027374238024392206,0.7407407407407407
2.0,RegimeOnly,0.041115801681334066,0.07455403948690009,0.039009198097755826,0.2832281366195366,0.38139843895869174,-0.24686085368852517,0.15802099650427115,0.17005971098381864,0.02719445107676033,0.3611111111111111
2.0,NarrativeRegimes,0.04908173681760383,0.07995096518296263,0.046880349278604516,0.36374466213199735,0.5665104728893257,-0.19760559071777328,0.2372420188534066,0.13763093153226852,0.03359854766515924,0.7006172839506173
2.0,RegimeOnly,0.04994074558179776,0.07960170921815153,0.047805154019017415,0.37613194334488464,0.5908577985711769,-0.19340845502862036,0.24717199675651855,0.14048375993644804,0.034622267097614845,0.7006172839506173
2.0,NarrativeRegimes,0.013800478852540182,0.10161188912997492,0.008636287994661096,-0.06101176939570348,-0.08547435791656159,-0.45306980337195113,0.019061716164674673,0.15693418285345034,-0.012907034599684786,0.5401234567901234
2.0,RegimeOnly,0.014642794293937098,0.10434943095963307,0.009199231208594227,-0.05133909841957168,-0.07222977014801008,-0.4536882376628124,0.020276547736799003,0.15818574753098333,-0.01352764160818365,0.5308641975308642
2.0,NarrativeRegimes,0.01700642479390514,0.07463547181167221,0.014322738149103786,-0.04010928226793493,-0.06420983145920063,-0.37084698905916913,0.0386216918881835,0.05200016861274738,0.0030740981116295085,0.5740740740740741
2.0,RegimeOnly,0.017168552345873948,0.07443086685409368,0.014502754804446738,-0.0380413096582164,-0.060957231049047246,-0.3677491927460058,0.03943653742963724,0.05195930070182796,0.003318124587618154,0.5740740740740741
2.0,NarrativeRegimes,0.054673983674086046,0.06403570724006696,0.053928658097375015,0.5414788899589231,0.9360719581511054,-0.10248382553090463,0.5262162865018393,0.06170366332706476,0.0454250387856483,0.5617283950617284
2.0,RegimeOnly,0.056362704177525424,0.06509683647488461,0.05563303452446844,0.5585940292437209,0.9812230613396349,-0.10195091650313803,0.5456844963503203,0.061717639298770235,0.04686291300529555,0.558641975308642
2.0,NarrativeRegimes,0.05075395801295238,0.08660609271224522,0.04801856151699169,0.3551015529026871,0.5103557254915987,-0.2770333397103024,0.17333134548789456,0.2145477779448393,0.031950031593426687,0.8425925925925926
2.0,RegimeOnly,0.04096005587966873,0.08391609246531374,0.038070467743580805,0.24977397378616564,0.35104578802776665,-0.3797073273362751,0.10026266285313205,0.24574548550113906,0.023035024566259832,0.7993827160493827
2.0,NarrativeRegimes,0.04996184551792572,0.08578929707506534,0.04727913580140064,0.3492492250135724,0.5229341684893678,-0.3815208842731338,0.12392279885667579,0.03569092640973324,0.03175154824381399,0.7932098765432098
2.0,RegimeOnly,0.05017605790206307,0.08588888669447825,0.04749392168455202,0.35133832866415615,0.5264359940416262,-0.3815208842744895,0.12448577166324133,0.03560172172493982,0.031929711144661255,0.7901234567901234
4.0,NarrativeRegimes,0.03388277354104535,0.07896005300259554,0.03120981645667742,0.1758202155789966,0.27490555267490663,-0.3240971859144375,0.09629770887587064,0.05957407489038733,0.018357463426500686,0.558641975308642
4.0,RegimeOnly,0.0338817695389483,0.07911885658496041,0.03119572396012571,0.17545462786158442,0.2741062595302784,-0.32436060178922377,0.09617605772108333,0.05866322883955232,0.01828942992587601,0.558641975308642
4.0,NarrativeRegimes,0.04135044699380694,0.07318284316169968,0.03936461785288525,0.29174115231670467,0.4477355675831455,-0.2412867640536528,0.1631445388530806,0.18735079956268977,0.028107726474992045,0.7839506172839507
4.0,RegimeOnly,0.04517511879251301,0.07435162043113391,0.043250278986150414,0.3385954286743589,0.5316401257915898,-0.2430505082603731,0.17794770023610737,0.25566981183993315,0.03167434517610146,0.7561728395061729
4.0,NarrativeRegimes,0.03359956468755581,0.07230745385026371,0.031432046731423524,0.1880797063566664,0.2833492659065087,-0.20507748574350948,0.15326912467971057,0.06632904597409411,0.020587438526110224,0.7098765432098766
4.0,RegimeOnly,0.032508001623062124,0.07166745260142467,0.03035606453548967,0.17452834123496502,0.2620222712295331,-0.19425862879164968,0.1562662349894778,0.07887444461663175,0.019702451266078835,0.7067901234567902
4.0,NarrativeRegimes,0.040234310831942996,0.09660181217002761,0.03621850203229626,0.20946098605612948,0.33447496719060776,-0.2927313565824595,0.12372607586401106,0.463402072183224,0.017549147120721864,0.6759259259259259
4.0,RegimeOnly,0.024630569407677785,0.09469075947282511,0.020300597390049857,0.04890201993792954,0.06381831350709934,-0.4138799093429636,0.04904948737975022,0.32732151831281076,0.0012857282546292481,0.404320987654321
4.0,NarrativeRegimes,0.04589628451248182,0.06330884137224445,0.04479917201100014,0.4090468874673664,0.6726060997196438,-0.18775940817192582,0.23859881348783782,0.04494003544081801,0.03652079591290858,0.7067901234567902
4.0,RegimeOnly,0.04640092446276388,0.06348701945946582,0.045312879941833195,0.41584759668265603,0.68463972740871,-0.18835439368232387,0.240572460540832,0.049536466002174644,0.03698277693512875,0.7067901234567902
4.0,NarrativeRegimes,0.04465253571470502,0.08662720317447556,0.04171566089335288,0.28458191897356333,0.46867060681568395,-0.14326881844703465,0.2911705515933659,0.2952563390225277,0.02649125318516443,0.558641975308642
4.0,RegimeOnly,0.04549461695929258,0.08713910635703045,0.04254248204878297,0.2925737711244688,0.4761770125727215,-0.13779629762966172,0.3087345798151936,0.2739269078354483,0.027093100164152117,0.4660493827160494
4.0,NarrativeRegimes,0.027031976613149704,0.07466058216405286,0.024527794848199447,0.09418593331750658,0.15268089981193975,-0.32837271124353007,0.07469498532723376,0.050454312853409164,0.013192902738365042,0.6851851851851852
4.0,RegimeOnly,0.026648420293363926,0.07471877677634935,0.024131094607793058,0.08897924431049226,0.1440704046744419,-0.3299987920184453,0.07312479679151143,0.05227500567939795,0.01278113273090109,0.6820987654320988
4.0,NarrativeRegimes,0.023480850158265593,0.08165501889035114,0.02033664694402315,0.04262873495797952,0.06448054035114864,-0.23800739904587154,0.08544544003904533,0.04259693396644926,0.00668464376042377,0.691358024691358
4.0,RegimeOnly,0.023647540506566832,0.08168560592830235,0.020504006573219602,0.044653405763658956,0.06757660641543088,-0.23823687732455257,0.08606562847651324,0.041490700089719994,0.006840616951081735,0.691358024691358
4.0,NarrativeRegimes,0.03795204684049293,0.06816693742250275,0.0362395815543346,0.26335416433959863,0.4167172073843357,-0.273738418118431,0.13238763416341434,0.18870940188222143,0.026822523440059642,0.4166666666666667
4.0,RegimeOnly,0.039199960599870375,0.06397580294506772,0.03780540703274582,0.3001128507344606,0.48095553826386506,-0.2782958240709633,0.1358461168397041,0.08555400779594384,0.029402645209763323,0.3148148148148148
4.0,NarrativeRegimes,0.028154265380260043,0.07867641743076086,0.025367026251954528,0.10364306925180213,0.1550380059996034,-0.22004858310927,0.11527920740738407,0.1376257745274857,0.012806428013843352,0.6666666666666666
4.0,RegimeOnly,0.028532761075526138,0.07576514902257325,0.025979980881341458,0.11262118778363267,0.1697054730524256,-0.21271442414691843,0.1221354921535434,0.1637728602469691,0.014281919508545293,0.6481481481481481
4.0,NarrativeRegimes,0.04815915659211906,0.07402657890827713,0.04639117906405055,0.3803925158693305,0.599677317791784,-0.2086907690066614,0.2222962677499633,0.1843909326208075,0.03501049887299823,0.558641975308642
4.0,RegimeOnly,0.04237767155197017,0.0812808125129563,0.03971116335804048,0.27531308878590666,0.3407851817342755,-0.23245574176558492,0.1708332220852878,0.19971050231766002,0.024558104980891615,0.5432098765432098
4.0,NarrativeRegimes,0.034199078178992696,0.089035215732692,0.030653190316101142,0.15947710197751638,0.2219407409866411,-0.31135831559447125,0.09844988484593872,0.0831911884488076,0.014116357157082593,0.6728395061728395
4.0,RegimeOnly,0.035679366796453504,0.08970339142249484,0.032113753601859196,0.1747912375197177,0.24234811615655974,-0.3125575868773238,0.10274507786772609,0.09165111038249744,0.015289413009499597,0.6697530864197531
4.0,NarrativeRegimes,0.02694772834711876,0.06538845502797189,0.025114579136750192,0.10625313511607914,0.1832278092416906,-0.21277428939384657,0.11803389971738054,0.440283364851742,0.01656175317486075,0.6327160493827161
4.0,RegimeOnly,0.030665231591853,0.06205443758762354,0.029136915040417266,0.17186895903767124,0.2958236349792034,-0.15485202705950485,0.1881597263768517,0.21578423548625733,0.021358455090098927,0.32407407407407407
4.0,NarrativeRegimes,0.046493727923143977,0.07925958309132018,0.044241652225000205,0.33426529499428237,0.5096975377081137,-0.21873913128779632,0.202257602307066,0.3137795082074872,0.031229331554674555,0.6172839506172839
4.0,RegimeOnly,0.039557937403550555,0.07013935514168551,0.03774135274470747,0.2788439865756165,0.41121401636066224,-0.20824548611731897,0.1812349138912196,0.2128048504040254,0.02750684572468809,0.3611111111111111
4.0,NarrativeRegimes,0.05094551616276226,0.08068301060555942,0.048773314452074557,0.38354439095050286,0.6246541737965557,-0.16141763835410827,0.302156040376942,0.11482681325878662,0.03534947434047986,0.7006172839506173
4.0,RegimeOnly,0.05089084326655903,0.08080266049440718,0.04870641778274809,0.38229982871290674,0.6224853595326166,-0.16150293343651045,0.30158224836142317,0.11504218135654716,0.035246865693550955,0.7006172839506173
4.0,NarrativeRegimes,0.022584705483542997,0.11284422378661807,0.016274933028352256,0.02290507565926038,0.030859702680765367,-0.4153273294412163,0.03918579846466796,0.17054557921966024,-0.01076639692472614,0.5462962962962963
4.0,RegimeOnly,0.023629497360825286,0.11214407654518807,0.017424307302998043,0.032364592697526846,0.044054977019376634,-0.41004875775815,0.042493257139130367,0.1645043942451898,-0.009214872539710206,0.5432098765432098
4.0,NarrativeRegimes,0.016904831449072295,0.07450961799347039,0.014229154151118362,-0.041540523683787384,-0.066352616217687,-0.3653283540367517,0.03894894550037286,0.05189173556016337,0.0030173492615770403,0.5740740740740741
4.0,RegimeOnly,0.017004288141943893,0.07435238333668108,0.014341965168165771,-0.04029073075560985,-0.06445250411245658,-0.3632919275799905,0.039477797548936516,0.051831994326565725,0.0031791374225076385,0.5740740740740741
4.0,NarrativeRegimes,0.05593068100665745,0.06529815764523694,0.055164271450758307,0.5502556626768526,0.9661475034941202,-0.10436431583979122,0.5285740725349124,0.04432806052409644,0.04632913026563745,0.5709876543209876
4.0,RegimeOnly,0.055740637248501854,0.06564191653209618,0.05494129417288418,0.5444788808234469,0.9535559775196969,-0.10440198457493577,0.5262476034011538,0.04546926777040281,0.04601622235997027,0.5679012345679012
4.0,NarrativeRegimes,0.0482795693449989,0.08156830589867008,0.04590601090860269,0.3466980101331242,0.5547802627265666,-0.3122523586927315,0.14701573784996128,0.10549133008858542,0.03207845415249855,0.8179012345679012
4.0,RegimeOnly,0.042785752440996014,0.08460145372623208,0.03991734847976236,0.2693305071888016,0.395580159002282,-0.3753080305151315,0.10635889784978365,0.14862920289317363,0.02486262025119501,0.7962962962962963
4.0,NarrativeRegimes,0.051279850837437774,0.08549629914372228,0.048681147565877936,0.3658620449155962,0.5475577644015214,-0.38152088428980047,0.12759759575546614,0.029101865613833124,0.03323478086999154,0.7932098765432098
4.0,RegimeOnly,0.05142328577466973,0.08556677878313655,0.04882488036501087,0.36723698404388927,0.5499022298132465,-0.38152088429044606,0.12797433214125503,0.028923296593345856,0.03335348397911564,0.7932098765432098
